source,target,edge_type,weight,n_papers
n00043,n00016,PROCESS_LEADS_TO_MICRO,39,1
n00043,n00079,PROCESS_LEADS_TO_MICRO,16,1
n00043,n00019,PROCESS_LEADS_TO_MICRO,19,1
n00013,n00035,MICRO_AFFECTS_PROPERTY,5,0
n00013,n00080,MICRO_AFFECTS_PROPERTY,9,0
n00044,n00024,MICRO_AFFECTS_PROPERTY,11,0
n00044,n00035,MICRO_AFFECTS_PROPERTY,1,0
n00044,n00080,MICRO_AFFECTS_PROPERTY,2,0
n00033,n00024,MICRO_AFFECTS_PROPERTY,28,0
n00033,n00080,MICRO_AFFECTS_PROPERTY,16,0
n00063,n00048,MICRO_AFFECTS_PROPERTY,11,0
n00063,n00049,MICRO_AFFECTS_PROPERTY,13,0
n00063,n00051,MICRO_AFFECTS_PROPERTY,8,0
n00063,n00025,MICRO_AFFECTS_PROPERTY,8,0
n00063,n00035,MICRO_AFFECTS_PROPERTY,10,0
n00063,n00080,MICRO_AFFECTS_PROPERTY,10,0
n00015,n00035,MICRO_AFFECTS_PROPERTY,12,0
n00015,n00080,MICRO_AFFECTS_PROPERTY,14,0
n00016,n00048,MICRO_AFFECTS_PROPERTY,14,0
n00016,n00049,MICRO_AFFECTS_PROPERTY,18,0
n00016,n00051,MICRO_AFFECTS_PROPERTY,12,0
n00016,n00035,MICRO_AFFECTS_PROPERTY,8,0
n00016,n00080,MICRO_AFFECTS_PROPERTY,9,0
n00079,n00046,MICRO_AFFECTS_PROPERTY,10,0
n00079,n00021,MICRO_AFFECTS_PROPERTY,19,0
n00079,n00022,MICRO_AFFECTS_PROPERTY,24,1
n00079,n00047,MICRO_AFFECTS_PROPERTY,19,0
n00079,n00048,MICRO_AFFECTS_PROPERTY,7,0
n00079,n00049,MICRO_AFFECTS_PROPERTY,8,0
n00079,n00050,MICRO_AFFECTS_PROPERTY,20,1
n00079,n00051,MICRO_AFFECTS_PROPERTY,8,0
n00079,n00024,MICRO_AFFECTS_PROPERTY,13,1
n00079,n00025,MICRO_AFFECTS_PROPERTY,13,1
n00079,n00035,MICRO_AFFECTS_PROPERTY,12,0
n00079,n00080,MICRO_AFFECTS_PROPERTY,11,0
n00034,n00048,MICRO_AFFECTS_PROPERTY,21,0
n00034,n00049,MICRO_AFFECTS_PROPERTY,24,1
n00034,n00051,MICRO_AFFECTS_PROPERTY,14,0
n00034,n00080,MICRO_AFFECTS_PROPERTY,12,0
n00017,n00035,MICRO_AFFECTS_PROPERTY,13,0
n00017,n00080,MICRO_AFFECTS_PROPERTY,17,0
n00018,n00080,MICRO_AFFECTS_PROPERTY,13,0
n00045,n00035,MICRO_AFFECTS_PROPERTY,5,0
n00045,n00080,MICRO_AFFECTS_PROPERTY,7,0
n00019,n00048,MICRO_AFFECTS_PROPERTY,7,0
n00019,n00049,MICRO_AFFECTS_PROPERTY,11,0
n00019,n00051,MICRO_AFFECTS_PROPERTY,5,0
n00019,n00035,MICRO_AFFECTS_PROPERTY,4,0
n00019,n00080,MICRO_AFFECTS_PROPERTY,6,0
n00083,n00002,HAS_ELEMENT,1,1
n00083,n00005,HAS_ELEMENT,1,1
n00083,n00006,HAS_ELEMENT,1,1
n00083,n00007,HAS_ELEMENT,1,1
n00083,n00004,HAS_ELEMENT,1,1
n00083,n00037,HAS_ELEMENT,1,1
n00083,n00009,HAS_ELEMENT,1,1
n00083,n00041,INVOLVES_PROCESS,1,1
n00083,n00042,INVOLVES_PROCESS,1,1
n00083,n00012,INVOLVES_PROCESS,1,1
n00083,n00059,INVOLVES_PROCESS,1,1
n00083,n00043,INVOLVES_PROCESS,1,1
n00083,n00084,INVOLVES_PROCESS,1,1
n00083,n00013,EXHIBITS_MICRO,1,1
n00083,n00014,EXHIBITS_MICRO,1,1
n00083,n00085,EXHIBITS_MICRO,1,1
n00083,n00033,EXHIBITS_MICRO,1,1
n00083,n00063,EXHIBITS_MICRO,1,1
n00083,n00016,EXHIBITS_MICRO,1,1
n00083,n00079,EXHIBITS_MICRO,1,1
n00083,n00017,EXHIBITS_MICRO,1,1
n00083,n00018,EXHIBITS_MICRO,1,1
n00083,n00019,EXHIBITS_MICRO,1,1
n00083,n00046,MEASURES_PROPERTY,1,1
n00083,n00021,MEASURES_PROPERTY,1,1
n00083,n00022,MEASURES_PROPERTY,1,1
n00083,n00047,MEASURES_PROPERTY,1,1
n00083,n00023,MEASURES_PROPERTY,1,1
n00083,n00050,MEASURES_PROPERTY,1,1
n00083,n00024,MEASURES_PROPERTY,1,1
n00083,n00035,MEASURES_PROPERTY,1,1
n00083,n00080,MEASURES_PROPERTY,1,1
n00083,n00086,STUDIES_ALLOY,1,1
n00083,n00026,STUDIES_ALLOY,1,1
n00083,n00087,STUDIES_ALLOY,1,1
n00041,n00014,PROCESS_LEADS_TO_MICRO,31,1
n00041,n00085,PROCESS_LEADS_TO_MICRO,8,1
n00042,n00014,PROCESS_LEADS_TO_MICRO,30,1
n00042,n00085,PROCESS_LEADS_TO_MICRO,11,1
n00012,n00085,PROCESS_LEADS_TO_MICRO,2,0
n00012,n00033,PROCESS_LEADS_TO_MICRO,7,0
n00012,n00063,PROCESS_LEADS_TO_MICRO,3,0
n00012,n00079,PROCESS_LEADS_TO_MICRO,4,1
n00059,n00013,PROCESS_LEADS_TO_MICRO,21,0
n00059,n00014,PROCESS_LEADS_TO_MICRO,24,0
n00059,n00085,PROCESS_LEADS_TO_MICRO,9,0
n00059,n00033,PROCESS_LEADS_TO_MICRO,28,0
n00059,n00016,PROCESS_LEADS_TO_MICRO,20,0
n00059,n00079,PROCESS_LEADS_TO_MICRO,8,0
n00059,n00017,PROCESS_LEADS_TO_MICRO,36,0
n00059,n00018,PROCESS_LEADS_TO_MICRO,30,0
n00059,n00019,PROCESS_LEADS_TO_MICRO,6,0
n00043,n00014,PROCESS_LEADS_TO_MICRO,46,1
n00043,n00085,PROCESS_LEADS_TO_MICRO,14,1
n00084,n00013,PROCESS_LEADS_TO_MICRO,16,0
n00084,n00014,PROCESS_LEADS_TO_MICRO,21,0
n00084,n00085,PROCESS_LEADS_TO_MICRO,7,0
n00084,n00033,PROCESS_LEADS_TO_MICRO,18,0
n00084,n00063,PROCESS_LEADS_TO_MICRO,6,0
n00084,n00016,PROCESS_LEADS_TO_MICRO,17,0
n00084,n00079,PROCESS_LEADS_TO_MICRO,4,0
n00084,n00017,PROCESS_LEADS_TO_MICRO,28,0
n00084,n00018,PROCESS_LEADS_TO_MICRO,25,0
n00084,n00019,PROCESS_LEADS_TO_MICRO,10,0
n00014,n00035,MICRO_AFFECTS_PROPERTY,3,0
n00014,n00080,MICRO_AFFECTS_PROPERTY,7,0
n00085,n00046,MICRO_AFFECTS_PROPERTY,12,1
n00085,n00021,MICRO_AFFECTS_PROPERTY,14,1
n00085,n00022,MICRO_AFFECTS_PROPERTY,17,1
n00085,n00047,MICRO_AFFECTS_PROPERTY,16,1
n00085,n00023,MICRO_AFFECTS_PROPERTY,11,1
n00085,n00050,MICRO_AFFECTS_PROPERTY,15,1
n00085,n00024,MICRO_AFFECTS_PROPERTY,10,0
n00085,n00035,MICRO_AFFECTS_PROPERTY,4,0
n00085,n00080,MICRO_AFFECTS_PROPERTY,6,0
n00079,n00023,MICRO_AFFECTS_PROPERTY,17,1
n00088,n00002,HAS_ELEMENT,1,1
n00088,n00005,HAS_ELEMENT,1,1
n00088,n00089,HAS_ELEMENT,1,1
n00088,n00006,HAS_ELEMENT,1,1
n00088,n00037,HAS_ELEMENT,1,1
n00088,n00038,HAS_ELEMENT,1,1
n00088,n00004,HAS_ELEMENT,1,1
n00088,n00008,HAS_ELEMENT,1,1
n00088,n00078,HAS_ELEMENT,1,1
n00088,n00040,HAS_ELEMENT,1,1
n00088,n00009,HAS_ELEMENT,1,1
n00088,n00042,INVOLVES_PROCESS,1,1
n00088,n00010,INVOLVES_PROCESS,1,1
n00088,n00090,INVOLVES_PROCESS,1,1
n00088,n00043,INVOLVES_PROCESS,1,1
n00088,n00033,EXHIBITS_MICRO,1,1
n00088,n00063,EXHIBITS_MICRO,1,1
n00088,n00015,EXHIBITS_MICRO,1,1
n00088,n00034,EXHIBITS_MICRO,1,1
n00088,n00017,EXHIBITS_MICRO,1,1
n00088,n00064,EXHIBITS_MICRO,1,1
n00088,n00021,MEASURES_PROPERTY,1,1
n00088,n00047,MEASURES_PROPERTY,1,1
n00088,n00023,MEASURES_PROPERTY,1,1
n00088,n00048,MEASURES_PROPERTY,1,1
n00088,n00049,MEASURES_PROPERTY,1,1
n00088,n00050,MEASURES_PROPERTY,1,1
n00088,n00091,STUDIES_ALLOY,1,1
n00088,n00092,STUDIES_ALLOY,1,1
n00088,n00093,STUDIES_ALLOY,1,1
n00088,n00094,STUDIES_ALLOY,1,1
n00088,n00095,STUDIES_ALLOY,1,1
n00042,n00064,PROCESS_LEADS_TO_MICRO,15,1
n00090,n00033,PROCESS_LEADS_TO_MICRO,24,0
n00090,n00063,PROCESS_LEADS_TO_MICRO,9,0
n00090,n00015,PROCESS_LEADS_TO_MICRO,20,1
n00090,n00034,PROCESS_LEADS_TO_MICRO,21,1
n00090,n00017,PROCESS_LEADS_TO_MICRO,29,1
n00090,n00064,PROCESS_LEADS_TO_MICRO,17,1
n00064,n00048,MICRO_AFFECTS_PROPERTY,9,0
n00064,n00049,MICRO_AFFECTS_PROPERTY,14,1
n00096,n00002,HAS_ELEMENT,1,1
n00096,n00005,HAS_ELEMENT,1,1
n00096,n00007,HAS_ELEMENT,1,1
n00096,n00004,HAS_ELEMENT,1,1
n00096,n00009,HAS_ELEMENT,1,1
n00096,n00010,INVOLVES_PROCESS,1,1
n00096,n00097,INVOLVES_PROCESS,1,1
n00096,n00011,INVOLVES_PROCESS,1,1
n00096,n00098,INVOLVES_PROCESS,1,1
n00096,n00013,EXHIBITS_MICRO,1,1
n00096,n00085,EXHIBITS_MICRO,1,1
n00096,n00033,EXHIBITS_MICRO,1,1
n00096,n00063,EXHIBITS_MICRO,1,1
n00096,n00015,EXHIBITS_MICRO,1,1
n00096,n00079,EXHIBITS_MICRO,1,1
n00096,n00034,EXHIBITS_MICRO,1,1
n00096,n00017,EXHIBITS_MICRO,1,1
n00096,n00021,MEASURES_PROPERTY,1,1
n00096,n00022,MEASURES_PROPERTY,1,1
n00096,n00050,MEASURES_PROPERTY,1,1
n00096,n00024,MEASURES_PROPERTY,1,1
n00096,n00035,MEASURES_PROPERTY,1,1
n00096,n00080,MEASURES_PROPERTY,1,1
n00096,n00086,STUDIES_ALLOY,1,1
n00096,n00027,STUDIES_ALLOY,1,1
n00010,n00085,PROCESS_LEADS_TO_MICRO,11,1
n00097,n00013,PROCESS_LEADS_TO_MICRO,14,0
n00097,n00085,PROCESS_LEADS_TO_MICRO,7,0
n00097,n00033,PROCESS_LEADS_TO_MICRO,15,0
n00097,n00063,PROCESS_LEADS_TO_MICRO,5,0
n00097,n00015,PROCESS_LEADS_TO_MICRO,16,1
n00097,n00079,PROCESS_LEADS_TO_MICRO,6,1
n00097,n00034,PROCESS_LEADS_TO_MICRO,15,0
n00097,n00017,PROCESS_LEADS_TO_MICRO,22,1
n00011,n00085,PROCESS_LEADS_TO_MICRO,6,1
n00098,n00013,PROCESS_LEADS_TO_MICRO,1,0
n00098,n00085,PROCESS_LEADS_TO_MICRO,1,0
n00098,n00033,PROCESS_LEADS_TO_MICRO,1,0
n00098,n00063,PROCESS_LEADS_TO_MICRO,1,0
n00098,n00015,PROCESS_LEADS_TO_MICRO,1,0
n00098,n00079,PROCESS_LEADS_TO_MICRO,1,0
n00098,n00034,PROCESS_LEADS_TO_MICRO,1,0
n00098,n00017,PROCESS_LEADS_TO_MICRO,1,0
n00099,n00002,HAS_ELEMENT,1,1
n00099,n00003,HAS_ELEMENT,1,1
n00099,n00005,HAS_ELEMENT,1,1
n00099,n00089,HAS_ELEMENT,1,1
n00099,n00006,HAS_ELEMENT,1,1
n00099,n00007,HAS_ELEMENT,1,1
n00099,n00038,HAS_ELEMENT,1,1
n00099,n00030,HAS_ELEMENT,1,1
n00099,n00004,HAS_ELEMENT,1,1
n00099,n00040,HAS_ELEMENT,1,1
n00099,n00009,HAS_ELEMENT,1,1
n00099,n00041,INVOLVES_PROCESS,1,1
n00099,n00042,INVOLVES_PROCESS,1,1
n00099,n00011,INVOLVES_PROCESS,1,1
n00099,n00090,INVOLVES_PROCESS,1,1
n00099,n00059,INVOLVES_PROCESS,1,1
n00099,n00060,INVOLVES_PROCESS,1,1
n00099,n00062,INVOLVES_PROCESS,1,1
n00099,n00043,INVOLVES_PROCESS,1,1
n00099,n00032,INVOLVES_PROCESS,1,1
n00099,n00013,EXHIBITS_MICRO,1,1
n00099,n00033,EXHIBITS_MICRO,1,1
n00099,n00063,EXHIBITS_MICRO,1,1
n00099,n00015,EXHIBITS_MICRO,1,1
n00099,n00034,EXHIBITS_MICRO,1,1
n00099,n00017,EXHIBITS_MICRO,1,1
n00099,n00064,EXHIBITS_MICRO,1,1
n00099,n00018,EXHIBITS_MICRO,1,1
n00099,n00045,EXHIBITS_MICRO,1,1
n00099,n00065,EXHIBITS_MICRO,1,1
n00099,n00021,MEASURES_PROPERTY,1,1
n00099,n00072,MEASURES_PROPERTY,1,1
n00099,n00047,MEASURES_PROPERTY,1,1
n00099,n00100,MEASURES_PROPERTY,1,1
n00099,n00023,MEASURES_PROPERTY,1,1
n00099,n00048,MEASURES_PROPERTY,1,1
n00099,n00049,MEASURES_PROPERTY,1,1
n00099,n00050,MEASURES_PROPERTY,1,1
n00099,n00101,STUDIES_ALLOY,1,1
n00099,n00102,STUDIES_ALLOY,1,1
n00099,n00103,STUDIES_ALLOY,1,1
n00099,n00104,STUDIES_ALLOY,1,1
n00099,n00105,STUDIES_ALLOY,1,1
n00042,n00065,PROCESS_LEADS_TO_MICRO,25,0
n00011,n00064,PROCESS_LEADS_TO_MICRO,10,1
n00011,n00065,PROCESS_LEADS_TO_MICRO,12,0
n00090,n00013,PROCESS_LEADS_TO_MICRO,15,1
n00090,n00018,PROCESS_LEADS_TO_MICRO,23,1
n00090,n00045,PROCESS_LEADS_TO_MICRO,15,1
n00090,n00065,PROCESS_LEADS_TO_MICRO,23,0
n00060,n00033,PROCESS_LEADS_TO_MICRO,16,0
n00062,n00013,PROCESS_LEADS_TO_MICRO,13,1
n00062,n00033,PROCESS_LEADS_TO_MICRO,12,0
n00062,n00017,PROCESS_LEADS_TO_MICRO,19,2
n00062,n00018,PROCESS_LEADS_TO_MICRO,17,2
n00013,n00100,MICRO_AFFECTS_PROPERTY,4,0
n00033,n00072,MICRO_AFFECTS_PROPERTY,23,0
n00033,n00100,MICRO_AFFECTS_PROPERTY,9,0
n00063,n00072,MICRO_AFFECTS_PROPERTY,10,0
n00063,n00100,MICRO_AFFECTS_PROPERTY,5,0
n00015,n00072,MICRO_AFFECTS_PROPERTY,23,0
n00015,n00100,MICRO_AFFECTS_PROPERTY,11,0
n00034,n00100,MICRO_AFFECTS_PROPERTY,12,0
n00017,n00100,MICRO_AFFECTS_PROPERTY,13,0
n00064,n00072,MICRO_AFFECTS_PROPERTY,13,0
n00064,n00100,MICRO_AFFECTS_PROPERTY,4,0
n00018,n00100,MICRO_AFFECTS_PROPERTY,12,0
n00045,n00072,MICRO_AFFECTS_PROPERTY,22,0
n00045,n00100,MICRO_AFFECTS_PROPERTY,10,0
n00065,n00100,MICRO_AFFECTS_PROPERTY,10,0
n00065,n00048,MICRO_AFFECTS_PROPERTY,19,0
n00065,n00049,MICRO_AFFECTS_PROPERTY,20,0
n00106,n00002,HAS_ELEMENT,1,1
n00106,n00005,HAS_ELEMENT,1,1
n00106,n00006,HAS_ELEMENT,1,1
n00106,n00007,HAS_ELEMENT,1,1
n00106,n00057,HAS_ELEMENT,1,1
n00106,n00039,HAS_ELEMENT,1,1
n00106,n00030,HAS_ELEMENT,1,1
n00106,n00004,HAS_ELEMENT,1,1
n00106,n00037,HAS_ELEMENT,1,1
n00106,n00040,HAS_ELEMENT,1,1
n00106,n00009,HAS_ELEMENT,1,1
n00106,n00041,INVOLVES_PROCESS,1,1
n00106,n00012,INVOLVES_PROCESS,1,1
n00106,n00043,INVOLVES_PROCESS,1,1
n00106,n00032,INVOLVES_PROCESS,1,1
n00106,n00084,INVOLVES_PROCESS,1,1
n00106,n00013,EXHIBITS_MICRO,1,1
n00106,n00014,EXHIBITS_MICRO,1,1
n00106,n00033,EXHIBITS_MICRO,1,1
n00106,n00015,EXHIBITS_MICRO,1,1
n00106,n00016,EXHIBITS_MICRO,1,1
n00106,n00034,EXHIBITS_MICRO,1,1
n00106,n00017,EXHIBITS_MICRO,1,1
n00106,n00018,EXHIBITS_MICRO,1,1
n00106,n00019,EXHIBITS_MICRO,1,1
n00106,n00107,EXHIBITS_MICRO,1,1
n00106,n00021,MEASURES_PROPERTY,1,1
n00106,n00022,MEASURES_PROPERTY,1,1
n00106,n00047,MEASURES_PROPERTY,1,1
n00106,n00023,MEASURES_PROPERTY,1,1
n00106,n00050,MEASURES_PROPERTY,1,1
n00106,n00051,MEASURES_PROPERTY,1,1
n00106,n00024,MEASURES_PROPERTY,1,1
n00106,n00025,MEASURES_PROPERTY,1,1
n00106,n00080,MEASURES_PROPERTY,1,1
n00106,n00026,STUDIES_ALLOY,1,1
n00106,n00108,STUDIES_ALLOY,1,1
n00106,n00109,STUDIES_ALLOY,1,1
n00041,n00107,PROCESS_LEADS_TO_MICRO,7,0
n00012,n00107,PROCESS_LEADS_TO_MICRO,3,0
n00043,n00107,PROCESS_LEADS_TO_MICRO,8,0
n00032,n00107,PROCESS_LEADS_TO_MICRO,3,0
n00084,n00015,PROCESS_LEADS_TO_MICRO,18,0
n00084,n00034,PROCESS_LEADS_TO_MICRO,21,0
n00084,n00107,PROCESS_LEADS_TO_MICRO,3,0
n00014,n00051,MICRO_AFFECTS_PROPERTY,10,0
n00107,n00021,MICRO_AFFECTS_PROPERTY,9,0
n00107,n00022,MICRO_AFFECTS_PROPERTY,11,0
n00107,n00047,MICRO_AFFECTS_PROPERTY,10,0
n00107,n00023,MICRO_AFFECTS_PROPERTY,7,0
n00107,n00050,MICRO_AFFECTS_PROPERTY,10,0
n00107,n00051,MICRO_AFFECTS_PROPERTY,3,0
n00107,n00024,MICRO_AFFECTS_PROPERTY,4,0
n00107,n00025,MICRO_AFFECTS_PROPERTY,4,0
n00107,n00080,MICRO_AFFECTS_PROPERTY,3,0
n00110,n00002,HAS_ELEMENT,1,1
n00110,n00005,HAS_ELEMENT,1,1
n00110,n00007,HAS_ELEMENT,1,1
n00110,n00030,HAS_ELEMENT,1,1
n00110,n00004,HAS_ELEMENT,1,1
n00110,n00037,HAS_ELEMENT,1,1
n00110,n00009,HAS_ELEMENT,1,1
n00110,n00097,INVOLVES_PROCESS,1,1
n00110,n00042,INVOLVES_PROCESS,1,1
n00110,n00010,INVOLVES_PROCESS,1,1
n00110,n00059,INVOLVES_PROCESS,1,1
n00110,n00043,INVOLVES_PROCESS,1,1
n00110,n00015,EXHIBITS_MICRO,1,1
n00110,n00016,EXHIBITS_MICRO,1,1
n00110,n00017,EXHIBITS_MICRO,1,1
n00110,n00064,EXHIBITS_MICRO,1,1
n00110,n00045,EXHIBITS_MICRO,1,1
n00110,n00065,EXHIBITS_MICRO,1,1
n00110,n00021,MEASURES_PROPERTY,1,1
n00110,n00022,MEASURES_PROPERTY,1,1
n00110,n00047,MEASURES_PROPERTY,1,1
n00110,n00050,MEASURES_PROPERTY,1,1
n00110,n00024,MEASURES_PROPERTY,1,1
n00110,n00086,STUDIES_ALLOY,1,1
n00110,n00026,STUDIES_ALLOY,1,1
n00097,n00016,PROCESS_LEADS_TO_MICRO,12,1
n00097,n00064,PROCESS_LEADS_TO_MICRO,10,0
n00097,n00045,PROCESS_LEADS_TO_MICRO,9,0
n00097,n00065,PROCESS_LEADS_TO_MICRO,13,0
n00111,n00002,HAS_ELEMENT,1,1
n00111,n00005,HAS_ELEMENT,1,1
n00111,n00006,HAS_ELEMENT,1,1
n00111,n00037,HAS_ELEMENT,1,1
n00111,n00007,HAS_ELEMENT,1,1
n00111,n00004,HAS_ELEMENT,1,1
n00111,n00008,HAS_ELEMENT,1,1
n00111,n00040,HAS_ELEMENT,1,1
n00111,n00009,HAS_ELEMENT,1,1
n00111,n00041,INVOLVES_PROCESS,1,1
n00111,n00011,INVOLVES_PROCESS,1,1
n00111,n00058,INVOLVES_PROCESS,1,1
n00111,n00033,EXHIBITS_MICRO,1,1
n00111,n00063,EXHIBITS_MICRO,1,1
n00111,n00015,EXHIBITS_MICRO,1,1
n00111,n00016,EXHIBITS_MICRO,1,1
n00111,n00079,EXHIBITS_MICRO,1,1
n00111,n00034,EXHIBITS_MICRO,1,1
n00111,n00017,EXHIBITS_MICRO,1,1
n00111,n00018,EXHIBITS_MICRO,1,1
n00111,n00045,EXHIBITS_MICRO,1,1
n00111,n00046,MEASURES_PROPERTY,1,1
n00111,n00021,MEASURES_PROPERTY,1,1
n00111,n00022,MEASURES_PROPERTY,1,1
n00111,n00047,MEASURES_PROPERTY,1,1
n00111,n00066,MEASURES_PROPERTY,1,1
n00111,n00023,MEASURES_PROPERTY,1,1
n00111,n00050,MEASURES_PROPERTY,1,1
n00111,n00051,MEASURES_PROPERTY,1,1
n00111,n00025,MEASURES_PROPERTY,1,1
n00111,n00035,MEASURES_PROPERTY,1,1
n00111,n00112,STUDIES_ALLOY,1,1
n00111,n00082,STUDIES_ALLOY,1,1
n00111,n00113,STUDIES_ALLOY,1,1
n00111,n00114,STUDIES_ALLOY,1,1
n00033,n00066,MICRO_AFFECTS_PROPERTY,25,0
n00016,n00066,MICRO_AFFECTS_PROPERTY,22,0
n00079,n00066,MICRO_AFFECTS_PROPERTY,6,0
n00017,n00066,MICRO_AFFECTS_PROPERTY,37,0
n00018,n00066,MICRO_AFFECTS_PROPERTY,35,0
n00115,n00002,HAS_ELEMENT,1,1
n00115,n00003,HAS_ELEMENT,1,1
n00115,n00005,HAS_ELEMENT,1,1
n00115,n00089,HAS_ELEMENT,1,1
n00115,n00006,HAS_ELEMENT,1,1
n00115,n00038,HAS_ELEMENT,1,1
n00115,n00057,HAS_ELEMENT,1,1
n00115,n00004,HAS_ELEMENT,1,1
n00115,n00008,HAS_ELEMENT,1,1
n00115,n00040,HAS_ELEMENT,1,1
n00115,n00009,HAS_ELEMENT,1,1
n00115,n00041,INVOLVES_PROCESS,1,1
n00115,n00042,INVOLVES_PROCESS,1,1
n00115,n00010,INVOLVES_PROCESS,1,1
n00115,n00032,INVOLVES_PROCESS,1,1
n00115,n00013,EXHIBITS_MICRO,1,1
n00115,n00014,EXHIBITS_MICRO,1,1
n00115,n00063,EXHIBITS_MICRO,1,1
n00115,n00034,EXHIBITS_MICRO,1,1
n00115,n00017,EXHIBITS_MICRO,1,1
n00115,n00018,EXHIBITS_MICRO,1,1
n00115,n00045,EXHIBITS_MICRO,1,1
n00115,n00065,EXHIBITS_MICRO,1,1
n00115,n00022,MEASURES_PROPERTY,1,1
n00115,n00047,MEASURES_PROPERTY,1,1
n00115,n00023,MEASURES_PROPERTY,1,1
n00115,n00024,MEASURES_PROPERTY,1,1
n00115,n00026,STUDIES_ALLOY,1,1
n00115,n00116,STUDIES_ALLOY,1,1
n00117,n00002,HAS_ELEMENT,1,1
n00117,n00005,HAS_ELEMENT,1,1
n00117,n00089,HAS_ELEMENT,1,1
n00117,n00007,HAS_ELEMENT,1,1
n00117,n00031,HAS_ELEMENT,1,1
n00117,n00004,HAS_ELEMENT,1,1
n00117,n00037,HAS_ELEMENT,1,1
n00117,n00009,HAS_ELEMENT,1,1
n00117,n00097,INVOLVES_PROCESS,1,1
n00117,n00041,INVOLVES_PROCESS,1,1
n00117,n00042,INVOLVES_PROCESS,1,1
n00117,n00010,INVOLVES_PROCESS,1,1
n00117,n00070,INVOLVES_PROCESS,1,1
n00117,n00012,INVOLVES_PROCESS,1,1
n00117,n00059,INVOLVES_PROCESS,1,1
n00117,n00043,INVOLVES_PROCESS,1,1
n00117,n00032,INVOLVES_PROCESS,1,1
n00117,n00013,EXHIBITS_MICRO,1,1
n00117,n00014,EXHIBITS_MICRO,1,1
n00117,n00085,EXHIBITS_MICRO,1,1
n00117,n00118,EXHIBITS_MICRO,1,1
n00117,n00015,EXHIBITS_MICRO,1,1
n00117,n00016,EXHIBITS_MICRO,1,1
n00117,n00034,EXHIBITS_MICRO,1,1
n00117,n00017,EXHIBITS_MICRO,1,1
n00117,n00018,EXHIBITS_MICRO,1,1
n00117,n00045,EXHIBITS_MICRO,1,1
n00117,n00019,EXHIBITS_MICRO,1,1
n00117,n00065,EXHIBITS_MICRO,1,1
n00117,n00046,MEASURES_PROPERTY,1,1
n00117,n00021,MEASURES_PROPERTY,1,1
n00117,n00022,MEASURES_PROPERTY,1,1
n00117,n00072,MEASURES_PROPERTY,1,1
n00117,n00047,MEASURES_PROPERTY,1,1
n00117,n00066,MEASURES_PROPERTY,1,1
n00117,n00023,MEASURES_PROPERTY,1,1
n00117,n00050,MEASURES_PROPERTY,1,1
n00117,n00051,MEASURES_PROPERTY,1,1
n00117,n00024,MEASURES_PROPERTY,1,1
n00117,n00080,MEASURES_PROPERTY,1,1
n00117,n00119,STUDIES_ALLOY,1,1
n00117,n00075,STUDIES_ALLOY,1,1
n00117,n00074,STUDIES_ALLOY,1,1
n00117,n00026,STUDIES_ALLOY,1,1
n00117,n00114,STUDIES_ALLOY,1,1
n00097,n00014,PROCESS_LEADS_TO_MICRO,15,0
n00097,n00118,PROCESS_LEADS_TO_MICRO,1,0
n00097,n00018,PROCESS_LEADS_TO_MICRO,17,1
n00097,n00019,PROCESS_LEADS_TO_MICRO,6,1
n00041,n00118,PROCESS_LEADS_TO_MICRO,1,0
n00042,n00118,PROCESS_LEADS_TO_MICRO,1,0
n00010,n00118,PROCESS_LEADS_TO_MICRO,1,0
n00070,n00085,PROCESS_LEADS_TO_MICRO,1,0
n00070,n00118,PROCESS_LEADS_TO_MICRO,1,0
n00070,n00015,PROCESS_LEADS_TO_MICRO,7,1
n00070,n00045,PROCESS_LEADS_TO_MICRO,7,0
n00012,n00118,PROCESS_LEADS_TO_MICRO,1,0
n00012,n00045,PROCESS_LEADS_TO_MICRO,11,0
n00059,n00118,PROCESS_LEADS_TO_MICRO,2,0
n00043,n00118,PROCESS_LEADS_TO_MICRO,2,0
n00032,n00085,PROCESS_LEADS_TO_MICRO,7,1
n00032,n00118,PROCESS_LEADS_TO_MICRO,1,0
n00013,n00066,MICRO_AFFECTS_PROPERTY,25,0
n00014,n00066,MICRO_AFFECTS_PROPERTY,28,0
n00085,n00072,MICRO_AFFECTS_PROPERTY,7,0
n00085,n00066,MICRO_AFFECTS_PROPERTY,10,0
n00085,n00051,MICRO_AFFECTS_PROPERTY,2,0
n00118,n00046,MICRO_AFFECTS_PROPERTY,1,0
n00118,n00021,MICRO_AFFECTS_PROPERTY,1,0
n00118,n00022,MICRO_AFFECTS_PROPERTY,2,0
n00118,n00072,MICRO_AFFECTS_PROPERTY,1,0
n00118,n00047,MICRO_AFFECTS_PROPERTY,2,0
n00118,n00066,MICRO_AFFECTS_PROPERTY,2,0
n00118,n00023,MICRO_AFFECTS_PROPERTY,1,0
n00118,n00050,MICRO_AFFECTS_PROPERTY,2,0
n00118,n00051,MICRO_AFFECTS_PROPERTY,1,0
n00118,n00024,MICRO_AFFECTS_PROPERTY,2,0
n00118,n00080,MICRO_AFFECTS_PROPERTY,2,0
n00019,n00066,MICRO_AFFECTS_PROPERTY,12,0
n00065,n00051,MICRO_AFFECTS_PROPERTY,5,0
n00065,n00080,MICRO_AFFECTS_PROPERTY,7,0
n00120,n00002,HAS_ELEMENT,1,1
n00120,n00005,HAS_ELEMENT,1,1
